Date,Open,High,Low,Close,Volume
2025-01-15,192.336729949174,195.5939775570945,191.11153257710336,194.78713989257812,21776000
2025-01-16,193.3826375623353,194.71740642480486,192.05782421701394,192.15744018554688,17815400
2025-01-17,195.76331327486383,196.46057945672584,192.99415958170988,195.23538208007812,27735100
2025-01-21,198.29339931939404,201.50082353528188,197.0980685764286,197.27737426757812,29971300
2025-01-22,198.28342571973468,199.6978841991253,196.75939576380796,197.5961151123047,26200600
2025-01-23,197.36703633289733,199.51861361447575,194.4385031217372,197.20765686035156,26951400
2025-01-24,197.32718592161126,200.11625050908367,197.22756995808922,199.428955078125,23877500
2025-01-27,191.65938720339696,196.11195036774717,189.98593319836488,191.0617218017578,41728900
2025-01-28,191.99806124313736,194.71740695981467,189.9361292430902,194.53811645507812,24157900
2025-01-29,194.7970833042233,196.0222806001553,192.6753879484473,194.64767456054688,18218300
2025-01-30,197.22758104242592,200.61431120284323,196.89886658344366,200.0863800048828,24354700
2025-01-31,201.21196665384008,204.6783863780237,201.0127499247283,203.22409057617188,32001100
2025-02-03,199.90707487204236,202.9551348332388,199.31938021531738,200.44496154785156,27838300
2025-02-04,202.59653399897414,206.2422592489475,202.0187948719897,205.5748748779297,43856400
2025-02-05,190.32460742693195,191.998046136523,187.29645852491726,190.58358764648438,70373900
2025-02-06,188.7607254709797,191.35058847007514,187.98376961110344,190.8525390625,29297400
2025-02-07,190.3046897826863,190.43417229867478,182.52516013677956,184.61695861816406,49315000
2025-02-10,186.61912556239702,187.46580046504565,185.13493280467802,185.7425537109375,23105600
2025-02-11,184.3081687207876,186.21072116923287,183.56109458441756,184.5970458984375,21239500
2025-02-12,182.5052293386179,184.38785552440282,181.12065256917043,182.89370727539062,22072600
2025-02-13,183.6009416706382,185.5532868448968,182.42553716023775,185.41383361816406,21402500
2025-02-14,184.3380502737544,185.67281908148942,183.60094685418304,184.50738525390625,20448400
2025-02-18,184.87594800082087,185.23454418579348,181.03100592832718,183.05308532714844,29916700
2025-02-19,183.35192561125757,184.73650242741212,182.8737872119756,184.5472412109375,19549400
2025-02-20,184.07906552714084,184.587070455128,182.00717815142445,183.83999633789062,20441500
2025-02-21,184.42767889722575,184.61694009305896,178.38136734197036,178.9591064453125,35199200
2025-02-24,181.28003655625,182.40561792977684,178.19212401815724,178.55072021484375,29854200
2025-02-25,177.3454308360551,178.04271218366185,174.0085088406691,174.73565673828125,41913400
2025-02-26,174.3870043035156,175.39305850492968,170.91061441664831,172.05612182617188,35431300
2025-02-27,173.31123936714644,173.87900779159736,167.28483845921406,167.8426513671875,39991000
2025-02-28,168.02194319125016,169.94442183496423,166.11940597917265,169.61570739746094,48130600
2025-03-03,171.2592638730811,172.69364861452485,165.28267091657344,166.35845947265625,40770500
2025-03-04,165.5914841182232,172.6139690982364,165.15319817693035,170.2532196044922,45388000
2025-03-05,169.85479958721487,173.10207673793136,168.40048841218314,172.3450469970703,30954900
2025-03-06,169.86475071785694,174.1280529574759,169.83486896565157,171.6776580810547,28302000
2025-03-07,170.59186930474007,174.2874024166863,169.6057412532836,173.18173217773438,27385800
2025-03-10,167.7966101322015,167.99607150995365,163.23920372577845,165.41319274902344,43604000
2025-03-11,164.45584068137828,166.29076966008637,160.92558133782,163.58822631835938,39587400
2025-03-12,166.1212563192557,167.17833474519742,163.07965268636923,166.64979553222656,28372400
2025-03-13,165.58271795856493,165.67248166266438,161.6635485106855,162.31175231933594,31756200
2025-03-14,162.82035345635094,166.03148669065808,162.00260445854184,165.03424072265625,31995900
2025-03-17,164.57552252303753,165.84202932963498,163.21926721954216,163.83755493164062,31184300
2025-03-18,163.2292289881846,163.797666550582,156.28840488131223,160.22752380371094,42074800
2025-03-19,161.3145206452732,165.41320264839743,160.55661910146412,163.43865966796875,34275600
2025-03-20,161.1250457167365,164.43589456907407,160.51672503978745,162.35165405273438,28138500
2025-03-21,160.76603321155818,163.7876873527184,160.44690718978086,163.5383758544922,36625800
2025-03-24,166.60991043967152,167.85646804378672,164.68521758619846,167.2182159423828,30879100
2025-03-25,168.51465076506113,170.1601160484689,167.85647986846672,170.09030151367188,24174400
2025-03-26,168.53459028680902,169.14291101426645,164.3860428738787,164.60543823242188,28901600
2025-03-27,164.17661497957295,164.96443262961915,161.55385311215238,161.79319763183594,24508300
2025-03-28,160.04800692471866,161.3743458553731,153.20689914473365,153.90496826171875,48669300
2025-03-31,152.68834136730996,155.11164193370462,150.24509161947617,154.21412658691406,54603500
2025-04-01,153.19693997672525,157.66461343058796,153.19693997672525,156.637451171875,30672900
2025-04-02,154.72271899671657,157.973750867397,154.27396131633463,156.60751342773438,25041700
2025-04-03,150.69384170810525,152.35924068042604,149.97582338010557,150.30491638183594,46883400
2025-04-04,147.60238713771614,150.65397293111235,144.9796402891217,145.19903564453125,62259500
2025-04-07,141.1601793715283,152.42906261628312,140.14298415460087,146.34585571289062,76794100
2025-04-08,150.80354683062922,151.82074204837693,142.63609935843277,144.30149841308594,52200200
2025-04-09,144.0222787835972,159.11061702523395,143.51368875470308,158.27293395996094,70406200
2025-04-10,156.10888048544342,157.28563866565491,149.51708388683267,152.39913940429688,48022000
2025-04-11,152.47890126397309,157.23576875594767,152.39913497789206,156.7072296142578,33636200
2025-04-14,159.5593589601424,161.27462328630523,157.12607630131762,158.63192749023438,30333000
2025-04-15,158.6917731015249,159.2103301054895,154.78257030571797,155.87953186035156,27551500
2025-04-16,152.67838302048966,155.46069292632185,151.0927501668845,152.90774536132812,28187400
2025-04-17,153.86508310192784,154.25400844452392,148.09103529003713,150.74371337890625,33046600
2025-04-21,148.46999532680982,148.53979463690146,145.6976525525358,147.26332092285156,26049100
2025-04-22,148.4799748767304,151.7708901311246,148.1309326464279,151.05287170410156,26971800
2025-04-23,155.1814586711159,157.09616926384234,153.38641273519517,154.92218017578125,31128800
2025-04-24,155.7199692710382,159.15049822016638,155.36096007364648,158.8413543701172,45894000
2025-04-25,164.6153973250298,165.64255944276826,160.59648212136133,161.5139617919922,56034000
2025-04-28,161.98265861948803,162.70067694860023,158.16321987401656,160.1676788330078,29745800
2025-04-29,159.87849612757626,160.29733764803302,157.086204107764,159.71893310546875,26809000
2025-04-30,157.5449218586139,158.83137774482094,154.9720253029664,158.3626708984375,34981100
2025-05-01,160.00812396444732,161.5039930234171,158.47237175928248,160.8557891845703,30203200
2025-05-02,162.95998987139254,164.51569136243157,161.42422234640523,163.57827758789062,25715000
2025-05-05,162.551092409754,164.93450965911595,162.27186475669814,163.7577667236328,21341800
2025-05-06,161.72339340187466,164.3461554362482,160.74609651363122,162.7804718017578,21277200
2025-05-07,163.62814193511582,164.545606521222,147.43285979099062,150.96311950683594,127490100
2025-05-08,154.57313616382487,155.5005676767597,152.4789133936082,153.85511779785156,57498700
2025-05-09,153.7454333756296,154.62301483562555,151.78085729062752,152.329345703125,32435300
2025-05-12,157.0562906900787,158.66185748829406,155.81970007226886,158.02362060546875,44138800
2025-05-13,158.35270013902556,160.12781218093087,155.72995326636035,159.09066772460938,42382100
2025-05-14,159.51947674839957,166.5400818883142,159.17043456192712,164.91456604003906,48755900
2025-05-15,165.3832808496498,165.75227223459135,161.92283584781248,163.5084686279297,33146700
2025-05-16,167.26806720706887,168.88361607338598,165.16387753981013,165.73231506347656,42846900
2025-05-19,164.0569364118495,166.18107529267584,163.7677417629434,166.0813446044922,30426100
2025-05-20,165.9716462897934,168.03595283640126,162.45136908866291,163.5283966064453,46607700
2025-05-21,163.2392111991083,172.66318349220677,163.1095643409873,168.09579467773438,73416000
2025-05-22,171.37672606938918,176.28317441687045,170.23986627200654,170.3994140625,74864400
2025-05-23,168.5944139952117,169.49194456610303,167.42763794814334,168.00604248046875,35211400
2025-05-27,169.69139882784629,172.69310408957966,169.53183580095055,172.42384338378906,37995700
2025-05-28,172.6831300854681,174.7873198647011,171.4365725199691,171.8853302001953,34784000
2025-05-29,173.5208093888165,173.93965089581198,170.1600951338123,171.38670349121094,29317300
2025-05-30,170.87810348795895,171.73573563304672,166.97886808315485,171.26702880859375,52639900
2025-06-02,167.37777366516244,169.40218193277036,166.92901598525125,168.5644989013672,38612300
2025-06-03,167.0287408798973,168.01600469808255,164.82482048675826,165.7223358154297,45084900
2025-06-04,166.28081407126308,167.75673398423967,165.90185569784677,167.5872039794922,26900800
2025-06-05,169.87088888051295,170.45926039928958,167.1284622369502,167.74676513671875,36379100
2025-06-06,170.35954849552294,174.01943975782734,170.35954849552294,173.20169067382812,35731800
2025-06-09,174.27003651227847,176.19705935039198,174.1003012753775,175.81764221191406,28935900
2025-06-10,175.92747903926403,180.8298886948226,174.63948090794972,178.3237762451172,61766100
2025-06-11,179.49195401036374,180.09101684926247,176.47662077845203,177.07569885253906,31646800
2025-06-12,175.9075065231488,176.4466798719252,174.47972552416806,175.42825317382812,20941900
2025-06-13,172.17329464872896,176.85604320367563,172.1233689351953,174.39984130859375,27663100
2025-06-16,174.45974398959817,176.66633252587772,174.37986589593493,176.49659729003906,27389200
2025-06-17,175.4282431183839,177.08567926563504,174.30998028900405,175.6778564453125,24973000
2025-06-18,175.73776761612697,176.28692000243774,172.93211615674434,173.05194091796875,28707500
2025-06-20,173.68095462694552,174.07035081830173,165.20409556084024,166.38226318359375,75659900
2025-06-23,166.0128407101847,167.08117785912864,161.74944069273923,164.93450927734375,57671000
2025-06-24,166.66183161080377,167.95982401484335,165.87306016657053,166.51206970214844,40524300
2025-06-25,167.37074500344593,172.09342522608725,167.29086690480466,170.416015625,35479000
2025-06-26,172.16329217484034,173.42135306121023,169.67715325213413,173.27157592773438,31796700
2025-06-27,173.27158802075178,178.40363764116194,171.46438989107267,178.25387573242188,108140200
2025-06-30,180.50039372606906,180.949694682379,174.30998606031628,175.95742797851562,63378900
2025-07-01,175.46818749328466,175.81763700531283,173.26159900853952,175.56802368164062,35904500
2025-07-02,175.26848197683447,178.58335417760583,174.79922295185074,178.3636932373047,29128900
2025-07-03,178.22391365801445,179.39210218822254,176.7761594232363,179.2523193359375,21689700
2025-07-07,178.78304908898676,179.0226833705182,175.40827199123135,176.5165557861328,34175600
2025-07-08,177.5749242496101,177.67476043779465,172.54271112131266,174.09031677246094,40442500
2025-07-09,174.97894087050608,179.1624626362242,172.50278095171484,176.34681701660156,43025600
2025-07-10,175.35836349959487,178.15402063985096,174.11029683512743,177.34527587890625,29252400
2025-07-11,176.51656530489134,181.14938835134018,176.20704719654847,179.91131591796875,34282900
2025-07-14,180.7300224544814,183.3859118317051,179.40207776586954,181.2791748046875,32536600
2025-07-15,182.5272506181519,183.93507346834292,181.31913062189142,181.718505859375,33448300
2025-07-16,182.95659839065306,184.04490889196538,181.74846312672318,182.68701171875,33104200
2025-07-17,181.85827589550698,183.77530432362263,180.20083982993623,183.29605102539062,31992600
2025-07-18,185.113228386666,186.13165497814074,183.42585517412414,184.7737579345703,34014500
2025-07-21,185.9619181252415,189.99566255854273,185.86206670599856,189.80596923828125,45803100
2025-07-22,191.20380830960463,191.35357021159422,187.17006365240448,191.04405212402344,44660200
2025-07-23,191.20381577219638,192.23222149983224,188.88739669642578,189.93577575683594,58681900
2025-07-24,196.72525594978663,197.64383117376477,190.70458366341637,191.87277221679688,74881700
2025-07-25,191.68306935737266,194.02944081770818,190.96418172846938,192.88121032714844,39785900
2025-07-28,193.35047209995227,193.7498625541434,190.54482081320737,192.28213500976562,38139500
2025-07-29,192.13236281084488,195.61697034161693,191.78291329403916,195.44723510742188,41389200
2025-07-30,195.2974741739121,197.2943808004953,194.3888780023715,196.2260284423828,32445400
2025-07-31,195.40729975764043,195.68686545955075,190.79443520574372,191.60317993164062,51329200
2025-08-01,188.73762721302066,190.53484621084553,187.52950724447476,188.8374786376953,34832200
2025-08-04,189.9956738002762,194.96798225717674,189.82593856567027,194.7383270263672,31547400
2025-08-05,194.4088584088549,197.55398036609623,193.59011934927213,194.36891174316406,31602300
2025-08-06,194.19916035027438,196.32587068335496,193.37044231078846,195.7866973876953,21562900
2025-08-07,196.75520727948205,197.23446060352177,194.0294340028213,196.21604919433594,26321800
2025-08-08,196.9149587094283,202.29662132319493,196.86503299798275,201.10845947265625,39161800
2025-08-11,200.62921267003748,201.16837075965444,198.76210983585918,200.68911743164062,25832400
2025-08-12,201.0585431482033,204.18370696130674,200.27975076589462,203.02549743652344,30397900
2025-08-13,203.81428597106753,204.21366121456273,197.2045144743427,201.64764404296875,28342900
2025-08-14,201.18833871082708,204.12379383237695,200.91875205563483,202.62611389160156,25230400
2025-08-15,203.534714766441,206.12070520105007,200.96868242883633,203.58462524414062,34931400
2025-08-18,203.8841712567715,204.9525236553874,202.17682455801943,203.1852569580078,18526600
2025-08-19,202.7159730378366,203.1253425488118,199.65072931767816,201.25823974609375,24240200
2025-08-20,200.41952632200108,200.9686786831588,196.29592455953664,199.01171875,28955500
2025-08-21,199.4410400390625,202.166813191516,199.12152768080315,199.4410400390625,19774600
2025-08-22,202.41643648326647,208.21744781149425,200.98865555430208,205.771240234375,42827000
2025-08-25,206.11069972619865,210.19438514977915,204.9624845680577,208.1675262451172,29928900
2025-08-26,207.18903343187435,207.52851912382437,205.3818354433132,206.81961059570312,28464100
2025-08-27,205.38184246485358,208.58688428789492,205.3319167524022,207.15908813476562,23022900
2025-08-28,206.92944327697995,211.8917573213033,206.57997853322107,211.31265258789062,32339300
2025-08-29,210.1843914975452,214.3179874085232,209.87487342277922,212.5806884765625,39728400
2025-09-02,208.11761422314743,211.3525932568575,205.88107328271496,211.0231170654297,47523000
2025-09-03,225.86012385269166,230.95222645491896,224.44230678385503,230.30323791503906,103336100
2025-09-04,229.2947939629136,232.01058815431742,225.76027598883607,231.94070434570312,51684200
2025-09-05,231.84086323662245,235.39535470067108,231.5413241866342,234.63653564453125,46588900
2025-09-08,235.31608185012894,237.97434675109136,233.5172554040335,233.8870086669922,32474700
2025-09-09,234.0169206603603,240.3128053844981,233.07753270088136,239.47335815429688,38061000
2025-09-10,238.74382884116824,241.50203443312756,237.6945274082077,239.01365661621094,35141100
2025-09-11,239.7232054178332,242.09165136894262,236.09557331646107,240.21287536621094,30599300
2025-09-12,240.21286654309478,241.92175543476245,237.84442067897936,240.64259338378906,26771600
2025-09-15,244.5000723057695,252.24500622225327,244.5000723057695,251.44552612304688,58383800
2025-09-16,251.91521585326547,252.87457975705254,249.30692141357196,250.99581909179688,34109700
2025-09-17,251.0557800198683,251.43553649547647,246.11900683222018,249.36688232421875,34108000
2025-09-18,251.51547232528497,253.82397511354577,249.6367116291099,251.86524963378906,31239500
2025-09-19,253.08445699569828,255.83265939150547,251.64539584681071,254.55349731445312,55571400
2025-09-22,254.2636811395151,255.6128047936517,250.13639113793755,252.36492919921875,32290500
2025-09-23,252.8745862102155,254.1937306726042,250.31626206974443,251.49549865722656,26628000
2025-09-24,251.49550432970327,252.18505574615793,246.2789151995329,246.97845458984375,28201000
2025-09-25,244.24022750230412,246.32887284028934,240.58263166512353,245.6293182373047,31020400
2025-09-26,246.90849752367055,249.25695217808112,245.80921049475367,246.3788299560547,18503200
2025-09-29,247.6879914773483,250.98582213384148,242.61131034259105,243.89047241210938,32505800
2025-09-30,242.65128209661555,243.13096406959585,239.09361157011617,242.94110107421875,34724300
2025-10-01,240.59263270567308,246.13900797357311,238.45403213601972,244.7399139404297,31658200
2025-10-02,244.98974812584623,246.64866670301694,242.14162021805868,245.52940368652344,25483300
2025-10-03,244.33018254314118,246.138996907564,241.5020306823554,245.1896209716797,30249600
2025-10-06,244.61999567020933,251.1557292673991,244.42012945214807,250.26629638671875,28894700
2025-10-07,248.10771903747053,250.27629875611288,245.35951661425605,245.59934997558594,23181300
2025-10-08,244.79988761332393,245.84918907751907,243.66063338889384,244.46009826660156,21307100
2025-10-09,244.3101967172578,244.60000044134677,238.99366696134817,241.3721160888672,27892100
2025-10-10,241.27216783484693,243.93043262992407,235.6858257251368,236.4153594970703,33180300
2025-10-13,240.05299046060216,244.34017953936018,239.55331729181,243.9904022216797,24995000
2025-10-14,241.07230809804528,246.95845730298234,240.35277752895155,245.28955078125,22111600
2025-10-15,247.0883778879278,251.94520161834686,245.82920701293574,250.86590576171875,27007700
2025-10-16,251.60541868813706,256.79201310331337,249.93651222042618,251.29562377929688,27997200
2025-10-17,250.59608169913423,254.05382673080507,247.64801305801078,253.13442993164062,29671600
2025-10-20,254.52352413042843,257.1617826336821,254.06381810029453,256.3822937011719,22350200
2025-10-21,254.5734808325197,254.71338870395212,243.99039197294186,250.29627990722656,47312100
2025-10-22,254.20372304336274,256.19241249616164,249.12704181794433,251.52548217773438,35029400
2025-10-23,252.81462530948346,254.8732762688867,251.68537434804077,252.91456604003906,19901400
2025-10-24,256.412278354529,261.5089509442133,255.1531226659378,259.7501220703125,28655100
2025-10-27,264.6468909460984,269.9634205104271,264.10723541197956,269.0939636230469,35235200
2025-10-28,269.5137161039883,270.5530448339537,266.3257988486908,267.295166015625,29738600
2025-10-29,267.57498405043395,275.1600191542769,267.49504976173847,274.3905334472656,43580300
2025-10-30,291.3993974290424,291.3993974290424,279.87693527724974,281.2960205078125,74876000
2025-10-31,283.02486366213384,285.81304844327684,276.8489107040144,281.0061950683594,39267900
2025-11-03,281.9955439895644,285.3433603410046,279.61709481156873,283.5345458984375,29786000
2025-11-04,276.56908942406625,281.0861237356038,276.07941949471564,277.35858154296875,30078400
2025-11-05,278.6876991693174,286.23278206992967,277.15870054271744,284.1241455078125,31010300
2025-11-06,285.14348075532007,288.1615262521665,280.9562476047489,284.5638732910156,37173600
2025-11-07,283.0248465894465,283.59448127875606,275.0101005397699,278.647705078125,34479600
2025-11-10,284.23409016650885,290.6098939896417,282.6750818691635,289.9103698730469,29557300
2025-11-11,287.56189748708465,291.72918497214437,287.1321858980205,291.11956787109375,19842100
2025-11-12,291.4893355792204,291.8191369528623,283.504568014819,286.5225830078125,24829900
2025-11-13,282.15543354563385,282.65510670070455,277.0587612643864,278.3879089355469,29494000
2025-11-14,271.23257767900105,278.3778974858086,270.52305035910666,276.22930908203125,31647200
2025-11-17,285.59319216713175,293.7578650793077,283.38464532335746,284.83367919921875,52670200
2025-11-18,287.7318125744744,288.61121173854644,278.0181648979437,284.09417724609375,49158700
2025-11-19,286.9722907427786,303.6114007455407,286.44263841708545,292.61859130859375,68198900
2025-11-20,304.3409354639468,306.2197114167213,288.48131431646567,289.26080322265625,62025200
2025-11-21,296.2262391249899,303.7213362601199,293.6579118539212,299.464111328125,74137700
2025-11-24,310.9266228942269,319.27117069793417,309.39762425695875,318.3717346191406,85165100
2025-11-25,325.9967549915166,328.6150374741804,317.4423529194355,323.22857666015625,88632100
2025-11-26,320.4703785574214,324.287888914303,316.58293713459693,319.7408752441406,51373400
2025-11-28,323.15862038246837,326.6363566172421,316.5829348985448,319.970703125,26018600
2025-12-01,317.49233426982363,319.6409227326276,313.684827275924,314.6841735839844,41183000
2025-12-02,316.5329308632399,318.17187340075924,313.7047943107319,315.6035461425781,35854700
2025-12-03,315.68353592029735,321.369788644051,313.89469739870816,319.42108154296875,41838300
2025-12-04,322.0193865832628,322.14927599125497,314.4943097586067,317.4123840332031,31240900
2025-12-05,319.28113189003057,322.9487461411032,318.961364259978,321.0599670410156,28851700
2025-12-08,320.04998779296875,320.44000244140625,311.2200012207031,313.7200012207031,33909400
2025-12-09,312.3699951171875,317.989990234375,311.8999938964844,317.0799865722656,30194000
2025-12-10,315.8299865722656,321.30999755859375,314.67999267578125,320.2099914550781,33428900
2025-12-11,320.0799865722656,321.1199951171875,308.6000061035156,312.42999267578125,42353700
2025-12-12,313.70001220703125,314.8699951171875,305.55999755859375,309.2900085449219,35940200
2025-12-15,311.32000732421875,311.4200134277344,304.8800048828125,308.2200012207031,29151900
2025-12-16,304.95001220703125,310.7699890136719,302.5899963378906,306.57000732421875,30585000
2025-12-17,308.010009765625,308.0899963378906,296.1199951171875,296.7200012207031,43930400
2025-12-18,301.7200012207031,303.9599914550781,299.2300109863281,302.4599914550781,33518000
2025-12-19,301.7300109863281,307.25,300.9700012207031,307.1600036621094,59943200
2025-12-22,309.8800048828125,310.1300048828125,305.29998779296875,309.7799987792969,26429900
2025-12-23,309.6300048828125,314.94000244140625,309.32000732421875,314.3500061035156,25478700
2025-12-24,314.7699890136719,315.0799865722656,311.9200134277344,314.0899963378906,10097400
2025-12-26,314.4800109863281,315.0899963378906,312.2799987792969,313.510009765625,10899000
2025-12-29,311.3699951171875,314.0199890136719,310.6199951171875,313.55999755859375,19621800
2025-12-30,312.5,316.95001220703125,312.4599914550781,313.8500061035156,17380900
2025-12-31,312.8500061035156,314.5799865722656,311.44000244140625,313.0,16377700
2026-01-02,316.8999938964844,322.5,310.3299865722656,315.1499938964844,32009400
2026-01-05,317.6600036621094,319.0199890136719,314.6300048828125,316.5400085449219,30195600
2026-01-06,316.3999938964844,320.94000244140625,311.7799987792969,314.3399963378906,31212100
2026-01-07,314.3599853515625,326.1499938964844,314.19000244140625,321.9800109863281,35104400
2026-01-08,328.9700012207031,330.32000732421875,321.5,325.44000244140625,31896100
2026-01-09,327.0899963378906,330.8299865722656,325.79998779296875,328.57000732421875,26214200
2026-01-12,325.79998779296875,334.0400085449219,325.0,331.8599853515625,33923900
2026-01-13,334.95001220703125,340.489990234375,333.6199951171875,335.9700012207031,33517600
2026-01-14,335.05999755859375,336.5199890136719,330.4800109863281,335.8399963378906,28525600
2026-01-15,337.6499938964844,337.69000244140625,330.739990234375,332.7799987792969,28442400
2026-01-16,334.4100036621094,334.6499938964844,327.70001220703125,330.0,40341600
2026-01-20,320.8699951171875,327.7300109863281,320.42999267578125,322.0,35361000
2026-01-21,320.9200134277344,332.4800109863281,319.3500061035156,328.3800048828125,35386600
2026-01-22,334.45001220703125,335.1499938964844,328.75,330.5400085449219,26253600
2026-01-23,332.489990234375,333.69000244140625,327.45001220703125,327.92999267578125,27280000
2026-01-26,327.80999755859375,335.8399963378906,327.0,333.260009765625,26042100
2026-01-27,335.3699951171875,337.9100036621094,333.4800109863281,334.54998779296875,21636200
2026-01-28,336.05999755859375,337.5400085449219,331.94000244140625,336.010009765625,27434400
2026-01-29,340.29998779296875,342.2900085449219,326.5400085449219,338.25,39785600
2026-01-30,340.0,340.0,332.2900085449219,338.0,31024000
2026-02-02,336.2200012207031,344.8299865722656,335.6300048828125,343.69000244140625,32006100
2026-02-03,347.3399963378906,349.0,337.4700012207031,339.7099914550781,36506700
2026-02-04,342.9599914550781,343.30999755859375,328.5199890136719,333.0400085449219,70618400
2026-02-05,312.2200012207031,332.69000244140625,306.4599914550781,331.25,88205800
2026-02-06,327.17999267578125,330.3800048828125,319.9200134277344,322.8599853515625,56380500
2026-02-09,320.92999267578125,327.70001220703125,317.260009765625,324.32000732421875,39640100
2026-02-10,320.9700012207031,321.6700134277344,314.6099853515625,318.5799865722656,39170000
2026-02-11,318.9700012207031,321.05999755859375,309.6600036621094,310.9599914550781,45406400
2026-02-12,312.0899963378906,316.239990234375,307.20001220703125,309.0,47761300
2026-02-13,307.7300109863281,308.6300048828125,303.7099914550781,305.7200012207031,38499700
2026-02-17,300.0400085449219,304.44000244140625,296.25,302.0199890136719,39247600
2026-02-18,302.0899963378906,305.3800048828125,301.25,303.3299865722656,28482100
2026-02-19,301.82000732421875,305.4700012207031,300.0400085449219,302.8500061035156,25834400
2026-02-20,304.32000732421875,316.5,303.8999938964844,314.9800109863281,53210800
2026-02-23,319.04998779296875,319.5199890136719,309.8699951171875,311.489990234375,31423000
2026-02-24,310.5199890136719,312.2699890136719,305.92999267578125,310.8999938964844,25615600
2026-02-25,312.05999755859375,313.6400146484375,309.44000244140625,312.8999938964844,29896500
